Year,Round,EventName,DriverAbbr,DriverNumber,TeamName,GridPosition,Position,ClassifiedLaps,TotalRaceLaps,Status,Points,internal_overtakes,external_overtakes,competitive_threats,competitive_opportunities,season_phase,tournament_criticality,is_mathematically_locked_out,is_mathematically_safe,quali_gap_seconds,within_team_pts_gap_before,is_leading_teammate,driver_ct,driver_co,driver_pts_gap_to_p1,times_overtaken_total,driver_experience,sc_lap_fraction,vsc_lap_fraction,CircuitType_street,CircuitLength_km,DRS_Zones,IsSprintWeekend,IsRainy,RainyLapFraction,AirTemp_mean,TrackTemp_mean,Humidity_mean,WindSpeed_mean
2018,6,Monaco Grand Prix,RIC,3,Red Bull Racing,1,1,78,78,Finished,25,0,0,7,2,0.2857142857142857,0.9,0,0,0,14,1,15,4,48,0,5,0,0,1,3.337,1,0,TRUE,0.1239,26.641,34.61,50.893,1.382
2018,6,Monaco Grand Prix,VET,5,Ferrari,2,2,78,78,Finished,18,0,0,8,1,0.2857142857142857,0.9,0,0,0.2289999999999992,30,1,18,1,17,0,5,0,0,1,3.337,1,0,TRUE,0.1239,26.641,34.61,50.893,1.382
2018,6,Monaco Grand Prix,HAM,44,Mercedes,3,3,78,78,Finished,15,0,0,9,0,0.2857142857142857,0.9,1,0,0.42199999999999704,37,1,19,0,0,0,5,0,0,1,3.337,1,0,TRUE,0.1239,26.641,34.61,50.893,1.382
2018,6,Monaco Grand Prix,RAI,7,Ferrari,4,4,78,78,Finished,12,0,0,8,1,0.2857142857142857,0.9,0,0,0.2289999999999992,-30,0,16,3,47,0,5,0,0,1,3.337,1,0,TRUE,0.1239,26.641,34.61,50.893,1.382
2018,6,Monaco Grand Prix,BOT,77,Mercedes,5,5,78,78,Finished,10,0,0,9,0,0.2857142857142857,0.9,1,0,0.42199999999999704,-37,0,17,2,37,0,5,0,0,1,3.337,1,0,TRUE,0.1239,26.641,34.61,50.893,1.382
2018,6,Monaco Grand Prix,OCO,31,Force India,6,6,78,78,Finished,8,0,0,3,6,0.2857142857142857,0.9,0,0,1.2510000000000048,-16,0,2,16,94,0,5,0,0,1,3.337,1,0,TRUE,0.1239,26.641,34.61,50.893,1.382
2018,6,Monaco Grand Prix,GAS,10,Toro Rosso,10,7,78,78,Finished,6,0,1,2,7,0.2857142857142857,0.9,0,0,1.4110000000000014,11,1,8,11,83,0,5,0,0,1,3.337,1,0,TRUE,0.1239,26.641,34.61,50.893,1.382
2018,6,Monaco Grand Prix,HUL,27,Renault,11,8,78,78,Finished,4,1,0,6,3,0.2857142857142857,0.9,0,0,1.3199999999999932,3,1,12,7,73,0,5,0,0,1,3.337,1,0,TRUE,0.1239,26.641,34.61,50.893,1.382
2018,6,Monaco Grand Prix,VER,33,Red Bull Racing,20,9,78,78,Finished,2,0,4,7,2,0.2857142857142857,0.9,0,0,0,-14,0,14,5,62,0,5,0,0,1,3.337,1,0,TRUE,0.1239,26.641,34.61,50.893,1.382
2018,6,Monaco Grand Prix,SAI,55,Renault,8,10,78,78,Finished,1,0,0,6,3,0.2857142857142857,0.9,0,0,1.3199999999999932,-3,0,10,8,76,2,5,0,0,1,3.337,1,0,TRUE,0.1239,26.641,34.61,50.893,1.382
2018,6,Monaco Grand Prix,ERI,9,Sauber,16,11,78,78,Finished,0,0,0,1,8,0.2857142857142857,0.9,0,0,1.9039999999999964,-7,0,4,15,93,1,5,0,0,1,3.337,1,0,TRUE,0.1239,26.641,34.61,50.893,1.382
2018,6,Monaco Grand Prix,PER,11,Force India,9,12,78,78,Finished,0,0,0,3,6,0.2857142857142857,0.9,0,0,1.2510000000000048,16,1,9,10,78,0,5,0,0,1,3.337,1,0,TRUE,0.1239,26.641,34.61,50.893,1.382
2018,6,Monaco Grand Prix,MAG,20,Haas F1 Team,19,13,78,78,Finished,0,0,0,4,5,0.2857142857142857,0.9,0,0,1.9179999999999922,19,1,10,8,76,0,5,0,0,1,3.337,1,0,TRUE,0.1239,26.641,34.61,50.893,1.382
2018,6,Monaco Grand Prix,VAN,2,McLaren,12,14,77,78,+1 Lap,0,0,0,5,4,0.2857142857142857,0.9,0,0,1.2999999999999972,-24,0,6,13,87,0,5,0,0,1,3.337,1,0,TRUE,0.1239,26.641,34.61,50.893,1.382
2018,6,Monaco Grand Prix,GRO,8,Haas F1 Team,18,15,77,78,+1 Lap,0,0,0,4,5,0.2857142857142857,0.9,0,0,1.9179999999999922,-19,0,0,18,95,0,5,0,0,1,3.337,1,0,TRUE,0.1239,26.641,34.61,50.893,1.382
2018,6,Monaco Grand Prix,SIR,35,Williams,13,16,77,78,+1 Lap,0,0,0,0,9,0.2857142857142857,0.9,0,1,1.7109999999999985,-4,0,0,18,95,0,5,0,0,1,3.337,1,0,TRUE,0.1239,26.641,34.61,50.893,1.382
2018,6,Monaco Grand Prix,STR,18,Williams,17,17,76,78,+2 Laps,0,0,0,0,9,0.2857142857142857,0.9,0,1,1.7109999999999985,4,1,5,14,91,1,5,0,0,1,3.337,1,0,TRUE,0.1239,26.641,34.61,50.893,1.382
2018,6,Monaco Grand Prix,LEC,16,Sauber,14,18,71,78,Collision,0,0,0,1,8,0.2857142857142857,0.9,0,0,1.9039999999999964,7,1,7,12,86,0,5,0,0,1,3.337,1,0,TRUE,0.1239,26.641,34.61,50.893,1.382
2018,6,Monaco Grand Prix,HAR,28,Toro Rosso,15,19,71,78,Collision,0,0,0,2,7,0.2857142857142857,0.9,0,0,1.4110000000000014,-11,0,2,16,94,1,5,0,0,1,3.337,1,0,TRUE,0.1239,26.641,34.61,50.893,1.382
2018,6,Monaco Grand Prix,ALO,14,McLaren,7,20,53,78,Gearbox,0,0,0,5,4,0.2857142857142857,0.9,0,0,1.2999999999999972,24,1,13,6,63,1,5,0,0,1,3.337,1,0,TRUE,0.1239,26.641,34.61,50.893,1.382
2018,7,Canadian Grand Prix,VET,5,Ferrari,1,1,70,70,Finished,25,0,0,8,1,0.3333333333333333,0.9,0,0,0,36,1,18,1,14,0,6,0.05714285714285714,0,0,4.361,2,0,FALSE,0,20.524,36.949,27.825,2.472
2018,7,Canadian Grand Prix,BOT,77,Mercedes,2,2,70,70,Finished,18,0,0,9,0,0.3333333333333333,0.9,1,0,0.09300000000000352,-42,0,16,3,42,0,6,0.05714285714285714,0,0,4.361,2,0,FALSE,0,20.524,36.949,27.825,2.472
2018,7,Canadian Grand Prix,VER,33,Red Bull Racing,3,3,70,70,Finished,15,0,0,7,2,0.3333333333333333,0.9,0,0,0.17300000000000182,-37,0,14,5,75,0,6,0.05714285714285714,0,0,4.361,2,0,FALSE,0,20.524,36.949,27.825,2.472
2018,7,Canadian Grand Prix,RIC,3,Red Bull Racing,6,4,70,70,Finished,12,0,0,7,2,0.3333333333333333,0.9,0,0,0.17300000000000182,37,1,17,2,38,0,6,0.05714285714285714,0,0,4.361,2,0,FALSE,0,20.524,36.949,27.825,2.472
2018,7,Canadian Grand Prix,HAM,44,Mercedes,4,5,70,70,Finished,10,0,0,9,0,0.3333333333333333,0.9,1,0,0.09300000000000352,42,1,19,0,0,0,6,0.05714285714285714,0,0,4.361,2,0,FALSE,0,20.524,36.949,27.825,2.472
2018,7,Canadian Grand Prix,RAI,7,Ferrari,5,6,70,70,Finished,8,0,0,8,1,0.3333333333333333,0.9,0,0,0,-36,0,15,4,50,0,6,0.05714285714285714,0,0,4.361,2,0,FALSE,0,20.524,36.949,27.825,2.472
2018,7,Canadian Grand Prix,HUL,27,Renault,7,7,69,70,+1 Lap,6,0,1,6,3,0.3333333333333333,0.9,0,0,1.152000000000001,6,1,12,7,84,0,6,0.05714285714285714,0,0,4.361,2,0,FALSE,0,20.524,36.949,27.825,2.472
2018,7,Canadian Grand Prix,SAI,55,Renault,9,8,69,70,+1 Lap,4,0,1,6,3,0.3333333333333333,0.9,0,0,1.152000000000001,-6,0,11,8,90,0,6,0.05714285714285714,0,0,4.361,2,0,FALSE,0,20.524,36.949,27.825,2.472
2018,7,Canadian Grand Prix,OCO,31,Force India,8,9,69,70,+1 Lap,2,0,0,4,5,0.3333333333333333,0.9,0,0,1.3200000000000074,-8,0,6,12,101,0,6,0.05714285714285714,0,0,4.361,2,0,FALSE,0,20.524,36.949,27.825,2.472
2018,7,Canadian Grand Prix,LEC,16,Sauber,13,10,69,70,+1 Lap,1,0,1,1,8,0.3333333333333333,0.9,0,0,1.8970000000000056,7,1,6,12,101,0,6,0.05714285714285714,0,0,4.361,2,0,FALSE,0,20.524,36.949,27.825,2.472
2018,7,Canadian Grand Prix,GAS,10,Toro Rosso,16,11,69,70,+1 Lap,0,0,3,2,6,0.3333333333333333,0.8,0,0,1.8230000000000075,17,1,9,10,92,0,6,0.05714285714285714,0,0,4.361,2,0,FALSE,0,20.524,36.949,27.825,2.472
2018,7,Canadian Grand Prix,GRO,8,Haas F1 Team,20,12,69,70,+1 Lap,0,0,1,2,6,0.3333333333333333,0.8,0,0,1.8419999999999987,-19,0,0,18,110,2,6,0.05714285714285714,0,0,4.361,2,0,FALSE,0,20.524,36.949,27.825,2.472
2018,7,Canadian Grand Prix,MAG,20,Haas F1 Team,11,13,69,70,+1 Lap,0,0,0,2,6,0.3333333333333333,0.8,0,0,1.8419999999999987,19,1,10,9,91,3,6,0.05714285714285714,0,0,4.361,2,0,FALSE,0,20.524,36.949,27.825,2.472
2018,7,Canadian Grand Prix,PER,11,Force India,10,14,69,70,+1 Lap,0,0,4,4,5,0.3333333333333333,0.9,0,0,1.3200000000000074,8,1,8,11,93,3,6,0.05714285714285714,0,0,4.361,2,0,FALSE,0,20.524,36.949,27.825,2.472
2018,7,Canadian Grand Prix,ERI,9,Sauber,19,15,68,70,+2 Laps,0,0,0,1,8,0.3333333333333333,0.9,0,0,1.8970000000000056,-7,0,3,16,108,2,6,0.05714285714285714,0,0,4.361,2,0,FALSE,0,20.524,36.949,27.825,2.472
2018,7,Canadian Grand Prix,VAN,2,McLaren,15,16,68,70,+2 Laps,0,0,1,5,4,0.3333333333333333,0.9,0,0,2.0919999999999987,-24,0,5,14,102,1,6,0.05714285714285714,0,0,4.361,2,0,FALSE,0,20.524,36.949,27.825,2.472
2018,7,Canadian Grand Prix,SIR,35,Williams,18,17,68,70,+2 Laps,0,0,0,0,9,0.3333333333333333,0.9,0,1,2.8260000000000076,-4,0,0,18,110,4,6,0.05714285714285714,0,0,4.361,2,0,FALSE,0,20.524,36.949,27.825,2.472
2018,7,Canadian Grand Prix,ALO,14,McLaren,14,18,41,70,Exhaust,0,0,3,5,4,0.3333333333333333,0.9,0,0,2.0919999999999987,24,1,13,6,78,0,6,0.05714285714285714,0,0,4.361,2,0,FALSE,0,20.524,36.949,27.825,2.472
2018,7,Canadian Grand Prix,HAR,28,Toro Rosso,12,19,1,70,Collision,0,0,0,2,6,0.3333333333333333,0.8,0,0,1.8230000000000075,-17,0,2,17,109,0,6,0.05714285714285714,0,0,4.361,2,0,FALSE,0,20.524,36.949,27.825,2.472
2018,7,Canadian Grand Prix,STR,18,Williams,17,20,1,70,Collision,0,0,0,0,9,0.3333333333333333,0.9,0,1,2.8260000000000076,4,1,4,15,106,0,6,0.05714285714285714,0,0,4.361,2,0,FALSE,0,20.524,36.949,27.825,2.472
2018,8,French Grand Prix,HAM,44,Mercedes,1,1,53,53,Finished,25,0,0,9,0,0.38095238095238093,0.9,1,0,0,34,1,18,1,1,0,7,0.07692307692307693,0,0,5.842,2,0,TRUE,0.0098,24.546,42.033,49.049,1.816
2018,8,French Grand Prix,VER,33,Red Bull Racing,4,2,53,53,Finished,18,0,0,7,2,0.38095238095238093,0.9,0,0,0.6760000000000019,-34,0,14,5,71,0,7,0.07692307692307693,0,0,5.842,2,0,TRUE,0.0098,24.546,42.033,49.049,1.816
2018,8,French Grand Prix,RAI,7,Ferrari,6,3,53,53,Finished,15,1,4,8,1,0.38095238095238093,0.9,0,0,0.3710000000000093,-53,0,15,4,53,0,7,0.07692307692307693,0,0,5.842,2,0,TRUE,0.0098,24.546,42.033,49.049,1.816
2018,8,French Grand Prix,RIC,3,Red Bull Racing,5,4,53,53,Finished,12,0,2,7,2,0.38095238095238093,0.9,0,0,0.6760000000000019,34,1,16,3,37,1,7,0.07692307692307693,0,0,5.842,2,0,TRUE,0.0098,24.546,42.033,49.049,1.816
2018,8,French Grand Prix,VET,5,Ferrari,3,5,53,53,Finished,10,0,12,8,1,0.38095238095238093,0.9,0,0,0.3710000000000093,53,1,19,0,0,2,7,0.07692307692307693,0,0,5.842,2,0,TRUE,0.0098,24.546,42.033,49.049,1.816
2018,8,French Grand Prix,MAG,20,Haas F1 Team,9,6,53,53,Finished,8,0,2,2,6,0.38095238095238093,0.8,0,0,1.4429999999999978,19,1,10,9,102,2,7,0.07692307692307693,0,0,5.842,2,0,TRUE,0.0098,24.546,42.033,49.049,1.816
2018,8,French Grand Prix,BOT,77,Mercedes,2,7,53,53,Finished,6,0,11,9,0,0.38095238095238093,0.9,1,0,0,-34,0,17,2,35,0,7,0.07692307692307693,0,0,5.842,2,0,TRUE,0.0098,24.546,42.033,49.049,1.816
2018,8,French Grand Prix,SAI,55,Renault,7,8,53,53,Finished,4,0,2,6,3,0.38095238095238093,0.9,0,0,1.987000000000009,-8,0,11,8,97,5,7,0.07692307692307693,0,0,5.842,2,0,TRUE,0.0098,24.546,42.033,49.049,1.816
2018,8,French Grand Prix,HUL,27,Renault,12,9,53,53,Finished,2,0,3,6,3,0.38095238095238093,0.9,0,0,1.987000000000009,8,1,12,6,89,2,7,0.07692307692307693,0,0,5.842,2,0,TRUE,0.0098,24.546,42.033,49.049,1.816
2018,8,French Grand Prix,LEC,16,Sauber,8,10,53,53,Finished,1,0,1,1,8,0.38095238095238093,0.9,0,0,2.0260000000000105,8,1,6,13,111,4,7,0.07692307692307693,0,0,5.842,2,0,TRUE,0.0098,24.546,42.033,49.049,1.816
2018,8,French Grand Prix,GRO,8,Haas F1 Team,10,11,52,53,+1 Lap,0,0,2,2,6,0.38095238095238093,0.8,0,0,1.4429999999999978,-19,0,0,18,121,4,7,0.07692307692307693,0,0,5.842,2,0,TRUE,0.0098,24.546,42.033,49.049,1.816
2018,8,French Grand Prix,VAN,2,McLaren,17,12,52,53,+1 Lap,0,1,1,5,4,0.38095238095238093,0.9,0,0,2.9470000000000027,-24,0,5,14,113,4,7,0.07692307692307693,0,0,5.842,2,0,TRUE,0.0098,24.546,42.033,49.049,1.816
2018,8,French Grand Prix,ERI,9,Sauber,15,13,52,53,+1 Lap,0,0,2,1,8,0.38095238095238093,0.9,0,0,2.0260000000000105,-8,0,3,16,119,4,7,0.07692307692307693,0,0,5.842,2,0,TRUE,0.0098,24.546,42.033,49.049,1.816
2018,8,French Grand Prix,HAR,28,Toro Rosso,20,14,52,53,+1 Lap,0,0,2,2,6,0.38095238095238093,0.8,0,0,2.4180000000000064,-17,0,2,17,120,3,7,0.07692307692307693,0,0,5.842,2,0,TRUE,0.0098,24.546,42.033,49.049,1.816
2018,8,French Grand Prix,SIR,35,Williams,18,15,52,53,+1 Lap,0,0,0,0,9,0.38095238095238093,0.9,0,1,3.6069999999999993,-4,0,0,18,121,5,7,0.07692307692307693,0,0,5.842,2,0,TRUE,0.0098,24.546,42.033,49.049,1.816
2018,8,French Grand Prix,ALO,14,McLaren,16,16,51,53,Wheel,0,0,2,5,4,0.38095238095238093,0.9,0,0,2.9470000000000027,24,1,12,6,89,5,7,0.07692307692307693,0,0,5.842,2,0,TRUE,0.0098,24.546,42.033,49.049,1.816
2018,8,French Grand Prix,STR,18,Williams,19,17,49,53,Puncture,0,0,0,0,9,0.38095238095238093,0.9,0,1,3.6069999999999993,4,1,4,15,117,5,7,0.07692307692307693,0,0,5.842,2,0,TRUE,0.0098,24.546,42.033,49.049,1.816
2018,8,French Grand Prix,PER,11,Force India,13,18,28,53,Engine,0,0,1,4,5,0.38095238095238093,0.9,0,0,2.0460000000000065,6,1,8,11,104,3,7,0.07692307692307693,0,0,5.842,2,0,TRUE,0.0098,24.546,42.033,49.049,1.816
2018,8,French Grand Prix,OCO,31,Force India,11,19,1,53,Collision,0,0,0,4,5,0.38095238095238093,0.9,0,0,2.0460000000000065,-6,0,7,12,110,0,7,0.07692307692307693,0,0,5.842,2,0,TRUE,0.0098,24.546,42.033,49.049,1.816
2018,8,French Grand Prix,GAS,10,Toro Rosso,14,20,1,53,Collision,0,0,0,2,6,0.38095238095238093,0.8,0,0,2.4180000000000064,17,1,9,10,103,0,7,0.07692307692307693,0,0,5.842,2,0,TRUE,0.0098,24.546,42.033,49.049,1.816
2018,9,Austrian Grand Prix,VER,33,Red Bull Racing,4,1,71,71,Finished,25,0,0,7,2,0.42857142857142855,0.9,0,0,0.7100000000000009,-28,0,14,5,77,0,8,0,0,0,4.318,3,0,FALSE,0,23.176,45.879,37.141,2.485
2018,9,Austrian Grand Prix,RAI,7,Ferrari,3,2,71,71,Finished,18,0,0,8,1,0.42857142857142855,0.9,0,0,0.3339999999999961,-48,0,15,4,62,1,8,0,0,0,4.318,3,0,FALSE,0,23.176,45.879,37.141,2.485
2018,9,Austrian Grand Prix,VET,5,Ferrari,6,3,71,71,Finished,15,0,3,8,1,0.42857142857142855,0.9,0,0,0.3339999999999961,48,1,18,1,14,0,8,0,0,0,4.318,3,0,FALSE,0,23.176,45.879,37.141,2.485
2018,9,Austrian Grand Prix,GRO,8,Haas F1 Team,5,4,70,71,+1 Lap,12,0,0,3,6,0.42857142857142855,0.9,0,0,0.7620000000000005,-27,0,0,18,145,1,8,0,0,0,4.318,3,0,FALSE,0,23.176,45.879,37.141,2.485
2018,9,Austrian Grand Prix,MAG,20,Haas F1 Team,8,5,70,71,+1 Lap,10,0,2,3,6,0.42857142857142855,0.9,0,0,0.7620000000000005,27,1,10,9,118,1,8,0,0,0,4.318,3,0,FALSE,0,23.176,45.879,37.141,2.485
2018,9,Austrian Grand Prix,OCO,31,Force India,11,6,70,71,+1 Lap,8,0,1,4,5,0.42857142857142855,0.9,0,0,1.7149999999999963,-6,0,6,12,134,2,8,0,0,0,4.318,3,0,FALSE,0,23.176,45.879,37.141,2.485
2018,9,Austrian Grand Prix,PER,11,Force India,16,7,70,71,+1 Lap,6,1,4,4,5,0.42857142857142855,0.9,0,0,1.7149999999999963,6,1,8,11,128,1,8,0,0,0,4.318,3,0,FALSE,0,23.176,45.879,37.141,2.485
2018,9,Austrian Grand Prix,ALO,14,McLaren,13,8,70,71,+1 Lap,4,0,4,5,4,0.42857142857142855,0.9,0,0,1.8350000000000009,24,1,12,7,113,1,8,0,0,0,4.318,3,0,FALSE,0,23.176,45.879,37.141,2.485
2018,9,Austrian Grand Prix,LEC,16,Sauber,18,9,70,71,+1 Lap,2,1,5,1,8,0.42857142857142855,0.9,0,0,1.8369999999999962,9,1,6,12,134,5,8,0,0,0,4.318,3,0,FALSE,0,23.176,45.879,37.141,2.485
2018,9,Austrian Grand Prix,ERI,9,Sauber,20,10,70,71,+1 Lap,1,1,2,1,8,0.42857142857142855,0.9,0,0,1.8369999999999962,-9,0,3,16,143,3,8,0,0,0,4.318,3,0,FALSE,0,23.176,45.879,37.141,2.485
2018,9,Austrian Grand Prix,GAS,10,Toro Rosso,12,11,70,71,+1 Lap,0,1,3,2,7,0.42857142857142855,0.9,0,0,1.7439999999999927,17,1,9,10,127,4,8,0,0,0,4.318,3,0,FALSE,0,23.176,45.879,37.141,2.485
2018,9,Austrian Grand Prix,SAI,55,Renault,9,12,70,71,+1 Lap,0,1,5,6,3,0.42857142857142855,0.9,0,0,1.4310000000000045,-6,0,11,8,117,2,8,0,0,0,4.318,3,0,FALSE,0,23.176,45.879,37.141,2.485
2018,9,Austrian Grand Prix,SIR,35,Williams,17,13,69,71,+2 Laps,0,0,3,0,9,0.42857142857142855,0.9,0,1,2.1339999999999932,-4,0,0,18,145,2,8,0,0,0,4.318,3,0,FALSE,0,23.176,45.879,37.141,2.485
2018,9,Austrian Grand Prix,STR,18,Williams,14,14,69,71,+2 Laps,0,0,1,0,9,0.42857142857142855,0.9,0,1,2.1339999999999932,4,1,4,15,141,6,8,0,0,0,4.318,3,0,FALSE,0,23.176,45.879,37.141,2.485
2018,9,Austrian Grand Prix,VAN,2,McLaren,15,15,65,71,Collision damage,0,0,0,5,4,0.42857142857142855,0.9,0,0,1.8350000000000009,-24,0,5,14,137,0,8,0,0,0,4.318,3,0,FALSE,0,23.176,45.879,37.141,2.485
2018,9,Austrian Grand Prix,HAM,44,Mercedes,2,16,63,71,Fuel pressure,0,0,0,9,0,0.42857142857142855,0.9,1,0,0,53,1,19,0,0,1,8,0,0,0,4.318,3,0,FALSE,0,23.176,45.879,37.141,2.485
2018,9,Austrian Grand Prix,HAR,28,Toro Rosso,19,17,55,71,Hydraulics,0,0,1,2,7,0.42857142857142855,0.9,0,0,1.7439999999999927,-17,0,2,17,144,7,8,0,0,0,4.318,3,0,FALSE,0,23.176,45.879,37.141,2.485
2018,9,Austrian Grand Prix,RIC,3,Red Bull Racing,7,18,54,71,Exhaust,0,0,1,7,2,0.42857142857142855,0.9,0,0,0.7100000000000009,28,1,17,2,49,0,8,0,0,0,4.318,3,0,FALSE,0,23.176,45.879,37.141,2.485
2018,9,Austrian Grand Prix,BOT,77,Mercedes,1,19,14,71,Hydraulics,0,0,0,9,0,0.42857142857142855,0.9,1,0,0,-53,0,16,3,53,0,8,0,0,0,4.318,3,0,FALSE,0,23.176,45.879,37.141,2.485
2018,9,Austrian Grand Prix,HUL,27,Renault,10,20,12,71,Engine,0,0,0,6,3,0.42857142857142855,0.9,0,0,1.4310000000000045,6,1,13,6,111,3,8,0,0,0,4.318,3,0,FALSE,0,23.176,45.879,37.141,2.485
2018,10,British Grand Prix,VET,5,Ferrari,2,1,52,52,Finished,25,0,1,9,0,0.47619047619047616,0.9,1,0,0.04400000000001114,45,1,19,0,0,0,9,0.19047619047619047,0,0,5.891,2,0,FALSE,0,27.432,52.169,38.74,1.461
2018,10,British Grand Prix,HAM,44,Mercedes,1,2,52,52,Finished,18,1,11,8,1,0.47619047619047616,0.9,0,0,0,53,1,18,1,1,0,9,0.19047619047619047,0,0,5.891,2,0,FALSE,0,27.432,52.169,38.74,1.461
2018,10,British Grand Prix,RAI,7,Ferrari,3,3,52,52,Finished,15,0,5,9,0,0.47619047619047616,0.9,1,0,0.04400000000001114,-45,0,17,2,45,0,9,0.19047619047619047,0,0,5.891,2,0,FALSE,0,27.432,52.169,38.74,1.461
2018,10,British Grand Prix,BOT,77,Mercedes,4,4,52,52,Finished,12,0,0,8,1,0.47619047619047616,0.9,0,0,0,-53,0,14,5,54,3,9,0.19047619047619047,0,0,5.891,2,0,FALSE,0,27.432,52.169,38.74,1.461
2018,10,British Grand Prix,RIC,3,Red Bull Racing,6,5,52,52,Finished,10,1,0,7,2,0.47619047619047616,0.9,0,0,0.710000000000008,3,1,16,3,50,0,9,0.19047619047619047,0,0,5.891,2,0,FALSE,0,27.432,52.169,38.74,1.461
2018,10,British Grand Prix,HUL,27,Renault,11,6,52,52,Finished,8,0,1,6,3,0.47619047619047616,0.9,0,0,2.0090000000000003,6,1,11,8,112,3,9,0.19047619047619047,0,0,5.891,2,0,FALSE,0,27.432,52.169,38.74,1.461
2018,10,British Grand Prix,OCO,31,Force India,10,7,52,52,Finished,6,0,1,3,6,0.47619047619047616,0.9,0,0,1.9510000000000076,-4,0,8,11,127,3,9,0.19047619047619047,0,0,5.891,2,0,FALSE,0,27.432,52.169,38.74,1.461
2018,10,British Grand Prix,ALO,14,McLaren,13,8,52,52,Finished,4,0,5,4,5,0.47619047619047616,0.9,0,0,2.247,28,1,12,7,110,2,9,0.19047619047619047,0,0,5.891,2,0,FALSE,0,27.432,52.169,38.74,1.461
2018,10,British Grand Prix,MAG,20,Haas F1 Team,7,9,52,52,Finished,2,0,2,5,4,0.47619047619047616,0.9,0,0,1.3520000000000039,25,1,13,6,109,4,9,0.19047619047619047,0,0,5.891,2,0,FALSE,0,27.432,52.169,38.74,1.461
2018,10,British Grand Prix,PER,11,Force India,12,10,52,52,Finished,1,0,6,3,6,0.47619047619047616,0.9,0,0,1.9510000000000076,4,1,9,10,123,1,9,0.19047619047619047,0,0,5.891,2,0,FALSE,0,27.432,52.169,38.74,1.461
2018,10,British Grand Prix,VAN,2,McLaren,17,11,52,52,Finished,0,0,0,4,5,0.47619047619047616,0.9,0,0,2.247,-28,0,4,15,138,1,9,0.19047619047619047,0,0,5.891,2,0,FALSE,0,27.432,52.169,38.74,1.461
2018,10,British Grand Prix,STR,18,Williams,19,12,52,52,Finished,0,1,0,0,9,0.47619047619047616,0.9,0,1,3.3599999999999994,4,1,3,16,142,2,9,0.19047619047619047,0,0,5.891,2,0,FALSE,0,27.432,52.169,38.74,1.461
2018,10,British Grand Prix,GAS,10,Toro Rosso,14,13,52,52,Finished,0,0,2,2,7,0.47619047619047616,0.9,0,0,2.4510000000000076,17,1,7,12,128,2,9,0.19047619047619047,0,0,5.891,2,0,FALSE,0,27.432,52.169,38.74,1.461
2018,10,British Grand Prix,SIR,35,Williams,18,14,52,52,Finished,0,0,0,0,9,0.47619047619047616,0.9,0,1,3.3599999999999994,-4,0,0,19,146,4,9,0.19047619047619047,0,0,5.891,2,0,FALSE,0,27.432,52.169,38.74,1.461
2018,10,British Grand Prix,VER,33,Red Bull Racing,5,15,47,52,Brakes,0,0,0,7,2,0.47619047619047616,0.9,0,0,0.710000000000008,-3,0,15,4,53,8,9,0.19047619047619047,0,0,5.891,2,0,FALSE,0,27.432,52.169,38.74,1.461
2018,10,British Grand Prix,GRO,8,Haas F1 Team,8,16,38,52,Collision,0,0,0,5,4,0.47619047619047616,0.9,0,0,1.3520000000000039,-25,0,5,14,134,1,9,0.19047619047619047,0,0,5.891,2,0,FALSE,0,27.432,52.169,38.74,1.461
2018,10,British Grand Prix,SAI,55,Renault,16,17,38,52,Collision,0,0,1,6,3,0.47619047619047616,0.9,0,0,2.0090000000000003,-6,0,10,9,118,1,9,0.19047619047619047,0,0,5.891,2,0,FALSE,0,27.432,52.169,38.74,1.461
2018,10,British Grand Prix,ERI,9,Sauber,15,18,32,52,Accident,0,0,0,1,8,0.47619047619047616,0.9,0,0,1.8980000000000103,-10,0,2,17,143,1,9,0.19047619047619047,0,0,5.891,2,0,FALSE,0,27.432,52.169,38.74,1.461
2018,10,British Grand Prix,LEC,16,Sauber,9,19,18,52,Tyre,0,0,0,1,8,0.47619047619047616,0.9,0,0,1.8980000000000103,10,1,6,13,133,2,9,0.19047619047619047,0,0,5.891,2,0,FALSE,0,27.432,52.169,38.74,1.461
2018,10,British Grand Prix,HAR,28,Toro Rosso,0,20,1,52,Power Unit,0,0,0,2,7,0.47619047619047616,0.9,0,0,2.4510000000000076,-17,0,1,18,145,0,9,0.19047619047619047,0,0,5.891,2,0,FALSE,0,27.432,52.169,38.74,1.461
2018,11,German Grand Prix,HAM,44,Mercedes,14,1,67,67,Finished,25,0,8,8,1,0.5238095238095238,0.9,0,0,0.20399999999999352,59,1,18,1,8,0,10,0.22413793103448276,0,0,4.574,2,0,TRUE,0.2596,26.402,40.668,54.808,2.009
2018,11,German Grand Prix,BOT,77,Mercedes,2,2,67,67,Finished,18,0,1,8,1,0.5238095238095238,0.9,0,0,0.20399999999999352,-59,0,15,4,67,0,10,0.22413793103448276,0,0,4.574,2,0,TRUE,0.2596,26.402,40.668,54.808,2.009
2018,11,German Grand Prix,RAI,7,Ferrari,3,3,67,67,Finished,15,0,0,9,0,0.5238095238095238,0.9,1,0,0,-55,0,17,2,55,2,10,0.22413793103448276,0,0,4.574,2,0,TRUE,0.2596,26.402,40.668,54.808,2.009
